firm_id,firm_name,country,exchange,ticker,sector,sample_status,first_target_year,last_target_year,sample_inclusion_rule,exchange_listing_verified_as_of,listing_verification_status,collection_priority,year,employment_status,employees,employment_record_count,employment_source_batches,scope_break,hash_pending,ai_evidence_records,ai_source_batches
SA_2222,Saudi Arabian Oil Company (Aramco),Saudi Arabia,Saudi Exchange,2222,Energy,existing_seed,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,seed_verified,1,2018,exact_scope_break,67947.0,1.0,research_batch_01_employment.csv,True,False,0,
AE_DFM_MASQ,Mashreqbank PSC,United Arab Emirates,Dubai Financial Market,MASQ,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,33,2021,unresolved,,,,False,True,0,
AE_DFM_MASQ,Mashreqbank PSC,United Arab Emirates,Dubai Financial Market,MASQ,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,33,2022,unresolved,,,,False,True,0,
AE_DFM_MASQ,Mashreqbank PSC,United Arab Emirates,Dubai Financial Market,MASQ,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,33,2023,exact,2462.0,1.0,research_batch_29_employment.csv,False,False,1,research_batch_29_ai_evidence.csv
AE_DFM_MASQ,Mashreqbank PSC,United Arab Emirates,Dubai Financial Market,MASQ,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,33,2024,exact,2465.0,1.0,research_batch_29_employment.csv,False,False,0,
AE_DFM_MASQ,Mashreqbank PSC,United Arab Emirates,Dubai Financial Market,MASQ,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,33,2025,unresolved,,,,False,True,0,
AE_DFM_DFM,Dubai Financial Market PJSC,United Arab Emirates,Dubai Financial Market,DFM,Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,34,2018,unresolved,,,,False,True,0,
AE_DFM_DFM,Dubai Financial Market PJSC,United Arab Emirates,Dubai Financial Market,DFM,Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,34,2019,unresolved,,,,False,True,0,
AE_DFM_DFM,Dubai Financial Market PJSC,United Arab Emirates,Dubai Financial Market,DFM,Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,34,2020,unresolved,,,,False,True,0,
AE_DFM_DFM,Dubai Financial Market PJSC,United Arab Emirates,Dubai Financial Market,DFM,Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,34,2021,unresolved,,,,False,True,0,
AE_DFM_DFM,Dubai Financial Market PJSC,United Arab Emirates,Dubai Financial Market,DFM,Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,34,2022,unresolved,,,,False,True,0,
AE_DFM_DFM,Dubai Financial Market PJSC,United Arab Emirates,Dubai Financial Market,DFM,Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,34,2023,unresolved,,,,False,True,0,
AE_DFM_DFM,Dubai Financial Market PJSC,United Arab Emirates,Dubai Financial Market,DFM,Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,34,2024,exact,136.0,1.0,research_batch_45_employment.csv,False,False,0,
AE_DFM_DFM,Dubai Financial Market PJSC,United Arab Emirates,Dubai Financial Market,DFM,Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,34,2025,exact,135.0,1.0,research_batch_45_employment.csv,False,False,0,
AE_DFM_AJMANBANK,Ajman Bank PJSC,United Arab Emirates,Dubai Financial Market,AJMANBANK,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,35,2018,unresolved,,,,False,True,0,
AE_DFM_AJMANBANK,Ajman Bank PJSC,United Arab Emirates,Dubai Financial Market,AJMANBANK,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,35,2019,unresolved,,,,False,True,0,
AE_DFM_AJMANBANK,Ajman Bank PJSC,United Arab Emirates,Dubai Financial Market,AJMANBANK,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,35,2020,unresolved,,,,False,True,0,
AE_DFM_AJMANBANK,Ajman Bank PJSC,United Arab Emirates,Dubai Financial Market,AJMANBANK,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,35,2021,unresolved,,,,False,True,0,
AE_DFM_AJMANBANK,Ajman Bank PJSC,United Arab Emirates,Dubai Financial Market,AJMANBANK,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,35,2022,unresolved,,,,False,True,0,
AE_DFM_AJMANBANK,Ajman Bank PJSC,United Arab Emirates,Dubai Financial Market,AJMANBANK,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,35,2023,exact,523.0,1.0,research_batch_56_employment.csv,False,False,0,
AE_DFM_AJMANBANK,Ajman Bank PJSC,United Arab Emirates,Dubai Financial Market,AJMANBANK,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,35,2024,exact,539.0,1.0,research_batch_56_employment.csv,False,False,0,
AE_DFM_AJMANBANK,Ajman Bank PJSC,United Arab Emirates,Dubai Financial Market,AJMANBANK,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,35,2025,unresolved,,,,False,True,2,research_batch_30_ai_evidence.csv
QA_QNBK,QNB Group,Qatar,Qatar Stock Exchange,QNBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,36,2018,rounded,29000.0,1.0,research_batch_22_employment.csv,False,True,0,
QA_QNBK,QNB Group,Qatar,Qatar Stock Exchange,QNBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,36,2019,rounded,29000.0,1.0,research_batch_22_employment.csv,False,True,0,
QA_QNBK,QNB Group,Qatar,Qatar Stock Exchange,QNBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,36,2020,rounded,28000.0,1.0,research_batch_22_employment.csv,False,True,0,
QA_QNBK,QNB Group,Qatar,Qatar Stock Exchange,QNBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,36,2021,rounded,27000.0,2.0,research_batch_22_employment.csv|research_batch_34_employment.csv,False,True,0,
QA_QNBK,QNB Group,Qatar,Qatar Stock Exchange,QNBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,36,2022,rounded,28000.0,2.0,research_batch_22_employment.csv|research_batch_34_employment.csv,False,True,0,
QA_QNBK,QNB Group,Qatar,Qatar Stock Exchange,QNBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,36,2023,rounded,30000.0,2.0,research_batch_22_employment.csv|research_batch_34_employment.csv,False,True,0,
QA_QNBK,QNB Group,Qatar,Qatar Stock Exchange,QNBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,36,2024,rounded,31000.0,2.0,research_batch_22_employment.csv|research_batch_34_employment.csv,False,True,2,research_batch_22_ai_evidence.csv|research_batch_34_ai_evidence.csv
QA_QNBK,QNB Group,Qatar,Qatar Stock Exchange,QNBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,36,2025,rounded,31000.0,1.0,research_batch_22_employment.csv,False,True,0,
QA_QIBK,Qatar Islamic Bank,Qatar,Qatar Stock Exchange,QIBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,37,2018,unresolved,,,,False,True,0,
QA_QIBK,Qatar Islamic Bank,Qatar,Qatar Stock Exchange,QIBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,37,2019,exact,792.0,1.0,research_batch_42_employment.csv,False,False,0,
QA_QIBK,Qatar Islamic Bank,Qatar,Qatar Stock Exchange,QIBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,37,2020,exact,861.0,1.0,research_batch_42_employment.csv,False,False,0,
QA_QIBK,Qatar Islamic Bank,Qatar,Qatar Stock Exchange,QIBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,37,2021,exact,835.0,1.0,research_batch_42_employment.csv,False,False,1,research_batch_19_ai_evidence.csv
QA_QIBK,Qatar Islamic Bank,Qatar,Qatar Stock Exchange,QIBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,37,2022,exact,765.0,1.0,research_batch_41_employment.csv,False,False,0,
QA_QIBK,Qatar Islamic Bank,Qatar,Qatar Stock Exchange,QIBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,37,2023,exact,801.0,1.0,research_batch_41_employment.csv,False,False,0,
QA_QIBK,Qatar Islamic Bank,Qatar,Qatar Stock Exchange,QIBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,37,2024,exact,819.0,1.0,research_batch_41_employment.csv,False,False,1,research_batch_19_ai_evidence.csv
QA_QIBK,Qatar Islamic Bank,Qatar,Qatar Stock Exchange,QIBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,37,2025,unresolved,,,,False,True,1,research_batch_19_ai_evidence.csv
QA_CBQK,Commercial Bank of Qatar,Qatar,Qatar Stock Exchange,CBQK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,38,2018,unresolved,,,,False,True,0,
QA_CBQK,Commercial Bank of Qatar,Qatar,Qatar Stock Exchange,CBQK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,38,2019,unresolved,,,,False,True,0,
QA_CBQK,Commercial Bank of Qatar,Qatar,Qatar Stock Exchange,CBQK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,38,2020,unresolved,,,,False,True,0,
QA_CBQK,Commercial Bank of Qatar,Qatar,Qatar Stock Exchange,CBQK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,38,2021,unresolved,,,,False,True,0,
QA_CBQK,Commercial Bank of Qatar,Qatar,Qatar Stock Exchange,CBQK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,38,2022,unresolved,,,,False,True,0,
QA_CBQK,Commercial Bank of Qatar,Qatar,Qatar Stock Exchange,CBQK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,38,2023,unresolved,,,,False,True,0,
QA_CBQK,Commercial Bank of Qatar,Qatar,Qatar Stock Exchange,CBQK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,38,2024,unresolved,,,,False,True,0,
QA_CBQK,Commercial Bank of Qatar,Qatar,Qatar Stock Exchange,CBQK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,38,2025,unresolved,,,,False,True,1,research_batch_52_ai_evidence.csv
QA_MARK,Masraf Al Rayan,Qatar,Qatar Stock Exchange,MARK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,39,2018,unresolved,,,,False,True,0,
QA_MARK,Masraf Al Rayan,Qatar,Qatar Stock Exchange,MARK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,39,2019,unresolved,,,,False,True,0,
QA_MARK,Masraf Al Rayan,Qatar,Qatar Stock Exchange,MARK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,39,2020,exact,767.0,1.0,research_batch_16_employment.csv,False,False,0,
QA_MARK,Masraf Al Rayan,Qatar,Qatar Stock Exchange,MARK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,39,2021,exact_scope_break,744.0,1.0,research_batch_16_employment.csv,True,False,0,
QA_MARK,Masraf Al Rayan,Qatar,Qatar Stock Exchange,MARK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,39,2022,exact,610.0,1.0,research_batch_16_employment.csv,False,False,0,
QA_MARK,Masraf Al Rayan,Qatar,Qatar Stock Exchange,MARK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,39,2023,exact,572.0,1.0,research_batch_16_employment.csv,False,False,0,
QA_MARK,Masraf Al Rayan,Qatar,Qatar Stock Exchange,MARK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,39,2024,exact,551.0,1.0,research_batch_16_employment.csv,False,False,0,
QA_MARK,Masraf Al Rayan,Qatar,Qatar Stock Exchange,MARK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,39,2025,exact,577.0,1.0,research_batch_16_employment.csv,False,False,1,research_batch_16_ai_evidence.csv
QA_DHBK,Doha Bank,Qatar,Qatar Stock Exchange,DHBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,40,2018,exact,1007.0,1.0,research_batch_20_employment.csv,False,False,0,
QA_DHBK,Doha Bank,Qatar,Qatar Stock Exchange,DHBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,40,2019,exact,987.0,1.0,research_batch_20_employment.csv,False,False,0,
QA_DHBK,Doha Bank,Qatar,Qatar Stock Exchange,DHBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,40,2020,exact,900.0,1.0,research_batch_20_employment.csv,False,False,0,
QA_DHBK,Doha Bank,Qatar,Qatar Stock Exchange,DHBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,40,2021,exact,963.0,1.0,research_batch_20_employment.csv,False,False,0,
QA_DHBK,Doha Bank,Qatar,Qatar Stock Exchange,DHBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,40,2022,exact,990.0,1.0,research_batch_20_employment.csv,False,False,0,
QA_DHBK,Doha Bank,Qatar,Qatar Stock Exchange,DHBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,40,2023,exact,978.0,1.0,research_batch_20_employment.csv,False,False,0,
QA_DHBK,Doha Bank,Qatar,Qatar Stock Exchange,DHBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,40,2024,exact_scope_break,1180.0,2.0,research_batch_20_employment.csv|research_batch_35_employment.csv,True,False,0,
QA_DHBK,Doha Bank,Qatar,Qatar Stock Exchange,DHBK,Banks & Financial Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,40,2025,unresolved,,,,False,True,0,
QA_IQCD,Industries Qatar Q.P.S.C.,Qatar,Qatar Stock Exchange,IQCD,Industrials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,41,2018,unresolved,,,,False,True,0,
QA_IQCD,Industries Qatar Q.P.S.C.,Qatar,Qatar Stock Exchange,IQCD,Industrials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,41,2019,unresolved,,,,False,True,0,
QA_IQCD,Industries Qatar Q.P.S.C.,Qatar,Qatar Stock Exchange,IQCD,Industrials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,41,2020,exact,3834.0,1.0,research_batch_49_employment.csv,False,False,0,
QA_IQCD,Industries Qatar Q.P.S.C.,Qatar,Qatar Stock Exchange,IQCD,Industrials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,41,2021,exact,3705.0,1.0,research_batch_49_employment.csv,False,False,0,
QA_IQCD,Industries Qatar Q.P.S.C.,Qatar,Qatar Stock Exchange,IQCD,Industrials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,41,2022,unresolved,,,,False,True,0,
QA_IQCD,Industries Qatar Q.P.S.C.,Qatar,Qatar Stock Exchange,IQCD,Industrials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,41,2023,unresolved,,,,False,True,0,
QA_IQCD,Industries Qatar Q.P.S.C.,Qatar,Qatar Stock Exchange,IQCD,Industrials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,41,2024,unresolved,,,,False,True,0,
QA_IQCD,Industries Qatar Q.P.S.C.,Qatar,Qatar Stock Exchange,IQCD,Industrials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,41,2025,unresolved,,,,False,True,0,
QA_QEWS,Qatar Electricity & Water Company,Qatar,Qatar Stock Exchange,QEWS,Industrials / Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,42,2018,unresolved,,,,False,True,0,
QA_QEWS,Qatar Electricity & Water Company,Qatar,Qatar Stock Exchange,QEWS,Industrials / Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,42,2019,unresolved,,,,False,True,0,
QA_QEWS,Qatar Electricity & Water Company,Qatar,Qatar Stock Exchange,QEWS,Industrials / Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,42,2020,unresolved,,,,False,True,0,
QA_QEWS,Qatar Electricity & Water Company,Qatar,Qatar Stock Exchange,QEWS,Industrials / Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,42,2021,exact,450.0,1.0,research_batch_23_employment.csv,False,False,0,
QA_QEWS,Qatar Electricity & Water Company,Qatar,Qatar Stock Exchange,QEWS,Industrials / Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,42,2022,exact,462.0,1.0,research_batch_23_employment.csv,False,False,0,
QA_QEWS,Qatar Electricity & Water Company,Qatar,Qatar Stock Exchange,QEWS,Industrials / Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,42,2023,exact,427.0,1.0,research_batch_23_employment.csv,False,False,0,
QA_QEWS,Qatar Electricity & Water Company,Qatar,Qatar Stock Exchange,QEWS,Industrials / Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,42,2024,exact_scope_break,472.0,1.0,research_batch_23_employment.csv,True,False,0,
QA_QEWS,Qatar Electricity & Water Company,Qatar,Qatar Stock Exchange,QEWS,Industrials / Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,42,2025,unresolved,,,,False,True,0,
QA_QFLS,Qatar Fuel Company (WOQOD),Qatar,Qatar Stock Exchange,QFLS,Consumer Services / Energy Distribution,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,43,2018,exact,1899.0,1.0,research_batch_21_employment.csv,False,False,0,
QA_QFLS,Qatar Fuel Company (WOQOD),Qatar,Qatar Stock Exchange,QFLS,Consumer Services / Energy Distribution,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,43,2019,exact,1647.0,1.0,research_batch_21_employment.csv,False,False,0,
QA_QFLS,Qatar Fuel Company (WOQOD),Qatar,Qatar Stock Exchange,QFLS,Consumer Services / Energy Distribution,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,43,2020,exact,1513.0,1.0,research_batch_21_employment.csv,False,False,0,
QA_QFLS,Qatar Fuel Company (WOQOD),Qatar,Qatar Stock Exchange,QFLS,Consumer Services / Energy Distribution,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,43,2021,unresolved,,,,False,True,0,
QA_QFLS,Qatar Fuel Company (WOQOD),Qatar,Qatar Stock Exchange,QFLS,Consumer Services / Energy Distribution,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,43,2022,exact,1514.0,1.0,research_batch_21_employment.csv,False,False,0,
QA_QFLS,Qatar Fuel Company (WOQOD),Qatar,Qatar Stock Exchange,QFLS,Consumer Services / Energy Distribution,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,43,2023,exact,1657.0,1.0,research_batch_21_employment.csv,False,False,0,
QA_QFLS,Qatar Fuel Company (WOQOD),Qatar,Qatar Stock Exchange,QFLS,Consumer Services / Energy Distribution,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,43,2024,exact,1636.0,1.0,research_batch_21_employment.csv,False,False,0,
QA_QFLS,Qatar Fuel Company (WOQOD),Qatar,Qatar Stock Exchange,QFLS,Consumer Services / Energy Distribution,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,43,2025,unresolved,,,,False,True,0,
